test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,trial_block_1.thisRepN,trial_block_1.thisTrialN,trial_block_1.thisN,trial_block_1.thisIndex,Inst_1.started,Inst_1.stopped,key_resp_inst_1.keys,key_resp_inst_1.rt,key_resp_inst_1.started,key_resp_inst_1.stopped,Clear_screen.started,Clear_screen.stopped,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,test_resp.keys,test_resp.rt,test_resp.started,test_resp.stopped,Inst_2.started,Inst_2.stopped,key_resp_inst_2.keys,key_resp_inst_2.rt,key_resp_inst_2.started,key_resp_inst_2.stopped,Bodziec.started,Bodziec.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image.started,image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,3,0,3,0,,,,,,,,,39.6270949000027,None,,,,,,,,,,,,,40.11036800000147,None,space,0.30047489999924437,40.11036800000147,None,40.44737240000177,None,1,001,2019_Jul_03_1348,untitled,3.1.2,59.98926192197258,
,,,,4,0,4,0,,,,,,,,,43.44298239999989,None,,,,,,,,,,,,,43.92610229999991,44.30944040000031,space,0.41706580000027316,43.92610229999991,None,44.3803407000014,None,1,001,2019_Jul_03_1348,untitled,3.1.2,59.98926192197258,
,,,,5,0,5,0,,,,,,,,,47.3753738000014,None,,,,,,,,,,,,,47.858643600000505,None,space,0.333633700000064,47.858643600000505,None,48.228161300001375,None,1,001,2019_Jul_03_1348,untitled,3.1.2,59.98926192197258,
,,,,6,0,6,0,,,,,,,,,51.224555300002976,None,,,,,,,,,,,,,51.707619500000874,None,space,0.23387739999816404,51.707619500000874,None,51.978137800000695,None,1,001,2019_Jul_03_1348,untitled,3.1.2,59.98926192197258,
,,,,7,0,7,0,,,,,,,,,54.9735139000004,None,,,,,,,,,,,,,55.456732500002545,None,space,0.00039110000216169283,55.456732500002545,None,55.49328190000233,None,1,001,2019_Jul_03_1348,untitled,3.1.2,59.98926192197258,
,,,,8,0,8,0,,,,,,,,,58.48936120000144,None,,,,,,,,,,,,,58.972596700001304,None,space,0.30027590000099735,58.972596700001304,None,59.30903540000145,None,1,001,2019_Jul_03_1348,untitled,3.1.2,59.98926192197258,
,,,,9,0,9,0,,,,,,,,,62.30502450000131,None,,,,,,,,,,,,,62.78826900000058,62.988213700002234,space,0.2505629000006593,62.78826900000058,None,63.07571580000149,None,1,001,2019_Jul_03_1348,untitled,3.1.2,59.98926192197258,
,,,,10,0,10,0,,,,,,,,,66.07086519999939,None,,,,,,,,,,,,,66.55417370000214,66.75410589999956,space,0.3834296999993967,66.55417370000214,None,66.97565880000184,None,1,001,2019_Jul_03_1348,untitled,3.1.2,59.98926192197258,
,,,,11,0,11,0,,,,,,,,,69.96999850000066,None,,,,,,,,,,,,,70.45319440000094,70.60335739999937,space,0.45031229999949574,70.45319440000094,None,70.94015330000184,None,1,001,2019_Jul_03_1348,untitled,3.1.2,59.98926192197258,
,,,,12,0,12,0,,,,,,,,,73.93557090000104,None,,,,,,,,,,,,,74.41875670000081,None,space,0.26678809999793884,74.41875670000081,None,74.72250970000096,None,1,001,2019_Jul_03_1348,untitled,3.1.2,59.98926192197258,
,,,,13,0,13,0,,,,,,,,,77.7179853000016,None,,,,,,,,,,,,,78.20142680000208,None,space,0.2667383999978483,78.20142680000208,None,78.50471660000039,None,1,001,2019_Jul_03_1348,untitled,3.1.2,59.98926192197258,
,,,,14,0,14,0,,,,,,,,,81.50056300000142,None,,,,,,,,,,,,,81.98374700000204,None,space,0.2001568000014231,81.98374700000204,None,82.2202244,None,1,001,2019_Jul_03_1348,untitled,3.1.2,59.98926192197258,
,,,,15,0,15,0,,,,,,,,,85.21614670000054,None,,,,,,,,,,,,,85.69942140000057,None,space,0.3170036999981676,85.69942140000057,None,86.05326270000296,None,1,001,2019_Jul_03_1348,untitled,3.1.2,59.98926192197258,
,,,,16,0,16,0,,,,,,,,,89.04862640000283,None,,,,,,,,,,,,,89.53195790000245,89.78191660000084,space,0.5501226000014867,89.53195790000245,None,90.11813460000121,None,1,001,2019_Jul_03_1348,untitled,3.1.2,59.98926192197258,
,,,,17,0,17,0,,,,,,,,,93.1143888000006,None,,,,,,,,,,,,,93.59751310000138,93.78092710000055,space,0.48399200000130804,93.59751310000138,None,94.1189770000019,None,1,001,2019_Jul_03_1348,untitled,3.1.2,59.98926192197258,
,,,,18,0,18,0,,,,,,,,,97.1134942000026,None,,,,,,,,,,,,,97.59655250000287,None,space,0.23370000000068103,97.59655250000287,None,97.86874010000247,None,1,001,2019_Jul_03_1348,untitled,3.1.2,59.98926192197258,
,,,,19,0,19,0,,,,,,,,,100.86262350000106,None,,,,,,,,,,,,,101.34567779999998,None,space,0.28366950000054203,101.34567779999998,None,101.6657954000002,None,1,001,2019_Jul_03_1348,untitled,3.1.2,59.98926192197258,
