test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,trial_block_1.thisRepN,trial_block_1.thisTrialN,trial_block_1.thisN,trial_block_1.thisIndex,Inst_1.started,Inst_1.stopped,key_resp_inst_1.keys,key_resp_inst_1.rt,key_resp_inst_1.started,key_resp_inst_1.stopped,Clear_screen.started,Clear_screen.stopped,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,test_resp.keys,test_resp.rt,test_resp.started,test_resp.stopped,Inst_2.started,Inst_2.stopped,key_resp_inst_2.keys,key_resp_inst_2.rt,key_resp_inst_2.started,key_resp_inst_2.stopped,Bodziec.started,Bodziec.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image.started,image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9,0,9,0,,,,,,,,,,,,,30.24319850000029,None,30.726538099999743,None,space,0.33341809999910765,30.726538099999743,None,,,,,,,,,,,,,,,1,001,2019_Jul_03_1330,untitled,3.1.2,60.03449582100827,
,,,,,,,,,,,,,,,,,,,,,,,,32.09276839999802,None,space,0.7334425000008196,32.09276839999802,None,,,,,,,,,1,001,2019_Jul_03_1330,untitled,3.1.2,60.03449582100827,
,,,,0,0,0,0,,,,,,,,,33.85889589999715,None,,,,,,,,,,,,,34.342281499997625,35.09203409999827,space,0.8667531999999483,34.342281499997625,None,35.31408960000044,None,1,001,2019_Jul_03_1330,untitled,3.1.2,60.03449582100827,
,,,,1,0,1,0,,,,,,,,,38.24121910000031,None,,,,,,,,,,,,,38.72451960000035,None,space,0.23354099999778555,38.72451960000035,None,38.99405619999743,None,1,001,2019_Jul_03_1330,untitled,3.1.2,60.03449582100827,
,,,,2,0,2,0,,,,,,,,,41.99027120000028,None,,,,,,,,,,,,,42.47361399999863,43.22344969999904,space,1.150674100001197,42.47361399999863,None,43.65981919999831,None,1,001,2019_Jul_03_1330,untitled,3.1.2,60.03449582100827,
,,,,3,0,3,0,,,,,,,,,46.656055799998285,None,,,,,,,,,,,,,47.13906059999863,None,space,0.13394569999945816,47.13906059999863,None,47.30876200000057,None,1,001,2019_Jul_03_1330,untitled,3.1.2,60.03449582100827,
,,,,4,0,4,0,,,,,,,,,50.30510039999717,None,,,,,,,,,,,,,50.78815349999786,None,space,0.23376189999908092,50.78815349999786,None,51.05818139999974,None,1,001,2019_Jul_03_1330,untitled,3.1.2,60.03449582100827,
,,,,5,0,5,0,,,,,,,,,54.05421429999842,None,,,,,,,,,,,,,54.53745219999837,None,space,0.23357240000041202,54.53745219999837,None,54.807235899999796,None,1,001,2019_Jul_03_1330,untitled,3.1.2,60.03449582100827,
,,,,6,0,6,0,,,,,,,,,57.80321919999915,None,,,,,,,,,,,,,58.286506099997496,None,space,0.26699879999796394,58.286506099997496,None,58.58899919999749,None,1,001,2019_Jul_03_1330,untitled,3.1.2,60.03449582100827,
,,,,7,0,7,0,,,,,,,,,61.585613499999454,None,,,,,,,,,,,,,62.06871780000074,62.8186257999987,space,1.7497744000029343,62.06871780000074,None,63.855148599999666,None,1,001,2019_Jul_03_1330,untitled,3.1.2,60.03449582100827,
,,,,8,0,8,0,,,,,,,,,66.85125960000005,None,,,,,,,,,,,,,67.33440549999796,None,space,0.2668279999998049,67.33440549999796,None,67.63816239999869,None,1,001,2019_Jul_03_1330,untitled,3.1.2,60.03449582100827,
,,,,9,0,9,0,,,,,,,,,70.63356329999806,None,,,,,,,,,,,,,71.1166994999985,None,space,0.41699379999772646,71.1166994999985,None,71.5716554999999,None,1,001,2019_Jul_03_1330,untitled,3.1.2,60.03449582100827,
,,,,,,,,,,,,,,,,74.56610139999975,None,,,,,,,,,,,,,75.04913989999841,None,space,0.2837059000012232,75.04913989999841,None,,,,,,,,,
